"ano" "sigla_uf" "id_classe" "area"
"234" 1986 "PA" "21" 317.279833103028
"235" 1986 "PA" "23" 12.3591846094971
"236" 1986 "PA" "24" 367.426797588254
"237" 1986 "PA" "25" 7.88741072949219
"238" 1986 "PA" "30" 157.712984177124
"239" 1986 "PA" "32" 14.9819708260498
"240" 1986 "PA" "33" 40576.4263029923
"241" 1986 "PA" "41" 5.34673165307617
"242" 1986 "PA" "48" 511.064152797422
"243" 1986 "PB" "0" 0.263455737304688
"244" 1986 "PB" "3" 567.427181525046
"245" 1986 "PB" "4" 35606.8200290859
"246" 1986 "PB" "5" 104.693715166992
"247" 1986 "PB" "11" 275.550182069697
"248" 1986 "PB" "12" 1387.50314584799
"249" 1986 "PB" "13" 3.23308120837402
"250" 1986 "PB" "15" 4971.75328786933
"251" 1986 "PB" "20" 681.347001423698
"252" 1986 "PB" "21" 11642.818882262
"253" 1986 "PB" "23" 8.56596238214111
"254" 1986 "PB" "24" 123.224528983276
"255" 1986 "PB" "25" 453.246898196233
"256" 1986 "PB" "29" 0.424763304748535
"257" 1986 "PB" "30" 0.71899897857666
"258" 1986 "PB" "31" 1.82968285858154
"259" 1986 "PB" "32" 0.976332818115235
"260" 1986 "PB" "33" 629.431572928048
"261" 1986 "PB" "41" 3.63889922192383
"262" 1986 "PB" "50" 0.191781777954102
"263" 1986 "PE" "0" 0.501986867736817
"264" 1986 "PE" "3" 2990.9272731199
"265" 1986 "PE" "4" 55677.2625221804
"266" 1986 "PE" "5" 125.638089803467
"267" 1986 "PE" "11" 55.3026737615355
"268" 1986 "PE" "12" 2377.71490943326
"269" 1986 "PE" "13" 0.914305935424805
"270" 1986 "PE" "15" 12318.7175211978
"271" 1986 "PE" "20" 2491.13730635751
"272" 1986 "PE" "21" 19904.9097797305
"273" 1986 "PE" "23" 4.09053506677246
"274" 1986 "PE" "24" 274.145195651126
"275" 1986 "PE" "25" 739.907252426018
"276" 1986 "PE" "29" 0.068155721496582
"277" 1986 "PE" "30" 2.34904373962403
"278" 1986 "PE" "31" 2.36682846026612
"279" 1986 "PE" "33" 913.99802839734
"280" 1986 "PE" "41" 53.7113020922245
"281" 1986 "PE" "48" 105.899932044434
"282" 1986 "PE" "50" 0.0248157244262695
"283" 1986 "PI" "0" 0.309781201904296
"284" 1986 "PI" "3" 26674.895973148
"285" 1986 "PI" "4" 183563.2516419
"286" 1986 "PI" "5" 50.2389427222286
"287" 1986 "PI" "11" 414.24946335315
"288" 1986 "PI" "12" 13666.2396195721
"289" 1986 "PI" "15" 5314.86829905415
"290" 1986 "PI" "20" 1.62490498785399
"291" 1986 "PI" "21" 18555.0445554467
"292" 1986 "PI" "23" 130.581560241335
"293" 1986 "PI" "24" 245.259551846859
"294" 1986 "PI" "25" 2066.51760535529
"295" 1986 "PI" "29" 63.459853521423
"296" 1986 "PI" "30" 1.32820805340576
"297" 1986 "PI" "31" 7.01031033978277
"298" 1986 "PI" "32" 19.9416259907228
"299" 1986 "PI" "33" 965.706402143497
"300" 1986 "PI" "39" 0.0043923830566406
"301" 1986 "PI" "41" 2.76239666192627
"302" 1986 "PI" "48" 6.68542957659911
"303" 1986 "PR" "0" 3.06173125683594
"304" 1986 "PR" "3" 54365.0275746454
"305" 1986 "PR" "4" 13.9497516112061
"306" 1986 "PR" "5" 171.005462460881
"307" 1986 "PR" "9" 3472.87642525097
"308" 1986 "PR" "11" 2639.64889412416
"309" 1986 "PR" "12" 222.512155551635
"310" 1986 "PR" "13" 3.30001824884033
"311" 1986 "PR" "15" 53404.8178896609
"312" 1986 "PR" "20" 268.787622666812
"313" 1986 "PR" "21" 34642.4763469003
"314" 1986 "PR" "23" 5.32467586218262
"315" 1986 "PR" "24" 932.338738996875
"316" 1986 "PR" "25" 197.927838310791
"317" 1986 "PR" "29" 33.0613743589474
"318" 1986 "PR" "30" 9.47679426440433
"319" 1986 "PR" "32" 0.883179628356934
"320" 1986 "PR" "33" 3665.45380583683
"321" 1986 "PR" "39" 26058.6902443607
"322" 1986 "PR" "40" 1.44006028991699
"323" 1986 "PR" "41" 15859.0573891223
"324" 1986 "PR" "46" 1839.14545215597
"325" 1986 "PR" "47" 8.81760966741944
"326" 1986 "PR" "48" 15.8113791362915
"327" 1986 "PR" "49" 1357.47181973458
"328" 1986 "PR" "50" 77.4947922617826
"329" 1986 "RJ" "0" 1.26918009179687
"330" 1986 "RJ" "3" 11718.159797314
"331" 1986 "RJ" "4" 3.61431891168213
"332" 1986 "RJ" "5" 71.957254326905
"333" 1986 "RJ" "9" 4.02459081640625
"334" 1986 "RJ" "11" 943.056262038168
"335" 1986 "RJ" "13" 2.47964128448486
"336" 1986 "RJ" "15" 19449.3468925047
"337" 1986 "RJ" "21" 7391.37091637454
"338" 1986 "RJ" "23" 306.089538725511
"339" 1986 "RJ" "24" 871.427623041731
"340" 1986 "RJ" "25" 230.517217704041
"341" 1986 "RJ" "29" 213.838771572143
"342" 1986 "RJ" "30" 2.77776646240235
"343" 1986 "RJ" "31" 30.0211777990723
"344" 1986 "RJ" "32" 11.2947019586793
"345" 1986 "RJ" "33" 1034.86410865555
"346" 1986 "RJ" "41" 676.585924403123
"347" 1986 "RJ" "46" 0.001673611328125
"348" 1986 "RJ" "49" 280.652643432801
"349" 1986 "RJ" "50" 477.220266642436
"350" 1986 "RN" "0" 5.37151073370361
"351" 1986 "RN" "3" 420.017478025028
"352" 1986 "RN" "4" 31083.4533403175
"353" 1986 "RN" "5" 112.984267774967
"354" 1986 "RN" "11" 123.634363297119
"355" 1986 "RN" "12" 2980.8719683303
"356" 1986 "RN" "13" 16.8561147510986
"357" 1986 "RN" "15" 2041.544638871
"358" 1986 "RN" "20" 197.776602354358
"359" 1986 "RN" "21" 13143.0853641157
"360" 1986 "RN" "23" 429.16675716406
"361" 1986 "RN" "24" 150.389262587768
"362" 1986 "RN" "25" 373.910237859742
"363" 1986 "RN" "29" 22.4054902659302
"364" 1986 "RN" "31" 265.362570206059
"365" 1986 "RN" "32" 55.984974267761
"366" 1986 "RN" "33" 1086.94926852429
"367" 1986 "RN" "41" 41.6844423366705
"368" 1986 "RN" "48" 1.77191974298096
"369" 1986 "RN" "49" 7.49580231518558
"370" 1986 "RN" "50" 233.905653781614
"371" 1986 "RO" "0" 0.318179385620117
"372" 1986 "RO" "3" 199273.251777404
"373" 1986 "RO" "4" 6843.86447120804
"374" 1986 "RO" "11" 710.627233251471
"375" 1986 "RO" "12" 7570.36422668918
"376" 1986 "RO" "15" 20372.7654082688
"377" 1986 "RO" "21" 43.7527565336304
"378" 1986 "RO" "24" 245.66651058691
"379" 1986 "RO" "25" 150.505490386286
"380" 1986 "RO" "30" 42.20486055188
"381" 1986 "RO" "33" 2317.932808297
"382" 1986 "RO" "39" 2.86576748059082
"383" 1986 "RO" "41" 56.6681307263784
"384" 1986 "RR" "0" 0.424066216125488
"385" 1986 "RR" "3" 169417.416425603
"386" 1986 "RR" "4" 492.467004101984
"387" 1986 "RR" "11" 1411.7945966626
"388" 1986 "RR" "12" 44720.353610465
"389" 1986 "RR" "15" 1560.17875473602
"390" 1986 "RR" "24" 118.100376744799
"391" 1986 "RR" "30" 0.717560772705078
"392" 1986 "RR" "33" 5523.38860939539
"393" 1986 "RR" "41" 4.43989295697022
"394" 1986 "RS" "0" 75.7967565047607
"395" 1986 "RS" "3" 49193.0744006747
"396" 1986 "RS" "9" 818.704013803892
"397" 1986 "RS" "11" 2670.13400931883
"398" 1986 "RS" "12" 106915.589851737
"399" 1986 "RS" "15" 6314.18749203052
"400" 1986 "RS" "21" 28884.3419358624
"401" 1986 "RS" "23" 1308.47460518767
"402" 1986 "RS" "24" 935.628757664366
"403" 1986 "RS" "25" 2111.96150310096
"404" 1986 "RS" "29" 271.757003767456
"405" 1986 "RS" "30" 16.3895270570068
"406" 1986 "RS" "33" 19304.7647728887
"407" 1986 "RS" "39" 23631.0845723065
"408" 1986 "RS" "40" 3404.14282308538
"409" 1986 "RS" "41" 33719.8820949365
"410" 1986 "RS" "49" 871.087047557377
"411" 1986 "RS" "50" 1179.02253623491
"412" 1986 "SC" "0" 2.47282084753418
"413" 1986 "SC" "3" 41187.7034610563
"414" 1986 "SC" "5" 72.1160768009614
"415" 1986 "SC" "9" 2311.41974135374
"416" 1986 "SC" "11" 195.553188457463
"417" 1986 "SC" "12" 6988.59073189683
"418" 1986 "SC" "15" 10131.4222821264
"419" 1986 "SC" "21" 21175.5905040292
"420" 1986 "SC" "23" 80.5773021915887
"421" 1986 "SC" "24" 568.598434852828
"422" 1986 "SC" "25" 175.70501179718
"423" 1986 "SC" "29" 60.1568732136844
"424" 1986 "SC" "30" 5.55591576617427
"425" 1986 "SC" "31" 1.63591079095459
"426" 1986 "SC" "32" 3.05214175097656
"427" 1986 "SC" "33" 1190.94620141069
"428" 1986 "SC" "39" 5328.69545449154
"429" 1986 "SC" "40" 310.39487060193
"430" 1986 "SC" "41" 4175.37763664546
"431" 1986 "SC" "49" 1332.94502264203
"432" 1986 "SC" "50" 0.0193378505859375
"433" 1986 "SE" "0" 3.29477205554199
"434" 1986 "SE" "3" 1294.17885644192
"435" 1986 "SE" "4" 3611.53577636589
"436" 1986 "SE" "5" 189.820419912111
"437" 1986 "SE" "9" 0.160486710266113
"438" 1986 "SE" "11" 289.092042034548
"439" 1986 "SE" "12" 389.856620526
"440" 1986 "SE" "13" 1.77274340979004
"441" 1986 "SE" "15" 9514.68801137617
"442" 1986 "SE" "20" 85.2615337151529
"443" 1986 "SE" "21" 5800.04510569552
"444" 1986 "SE" "23" 98.682790149474
"445" 1986 "SE" "24" 68.2763276397708
"446" 1986 "SE" "25" 29.4467710480347
"447" 1986 "SE" "30" 1.40015720739746
"448" 1986 "SE" "31" 7.72461219952392
"449" 1986 "SE" "32" 23.9557598059081
"450" 1986 "SE" "33" 384.399339926943
"451" 1986 "SE" "41" 0.569007408203125
"452" 1986 "SE" "49" 14.813081236084
"453" 1986 "SE" "50" 115.465924066533
"454" 1986 "SP" "0" 4.51588371887207
"455" 1986 "SP" "3" 46164.3370926569
"456" 1986 "SP" "4" 738.874118707635
"457" 1986 "SP" "5" 145.453450120238
"458" 1986 "SP" "9" 2305.11437839602
"459" 1986 "SP" "11" 4737.36423262403
"460" 1986 "SP" "12" 77.8868826633902
"461" 1986 "SP" "13" 4.84338744458008
"462" 1986 "SP" "15" 111495.614081123
"463" 1986 "SP" "20" 15100.2625032064
"464" 1986 "SP" "21" 45935.2587918215
"465" 1986 "SP" "23" 9.81792568017578
"466" 1986 "SP" "24" 2860.34477710036
"467" 1986 "SP" "25" 810.667630063112
"468" 1986 "SP" "29" 115.757270149413
"469" 1986 "SP" "30" 22.8005595526734
"470" 1986 "SP" "31" 0.869854912841796
"471" 1986 "SP" "32" 6.17610412103271
"472" 1986 "SP" "33" 5678.31070211678
"473" 1986 "SP" "39" 3016.61036126049
"474" 1986 "SP" "41" 5777.49467384682
"475" 1986 "SP" "46" 425.902896217466
"476" 1986 "SP" "47" 314.119247095518
"477" 1986 "SP" "48" 19.5301186723633
"478" 1986 "SP" "49" 2348.86006266024
"479" 1986 "SP" "50" 70.8194433809816
"480" 1986 "TO" "0" 0.350858800354004
"481" 1986 "TO" "3" 46389.6114255535
"482" 1986 "TO" "4" 137040.519963014
"483" 1986 "TO" "9" 0.0087860192871094
"484" 1986 "TO" "11" 18508.319393736
"485" 1986 "TO" "12" 27845.1771793492
"486" 1986 "TO" "15" 31326.7057726577
"487" 1986 "TO" "21" 12243.2236298859
"488" 1986 "TO" "23" 3.09302205291747
"489" 1986 "TO" "24" 242.767754398742
"490" 1986 "TO" "25" 956.308076418937
"491" 1986 "TO" "29" 144.291816209719
"492" 1986 "TO" "30" 0.291913258850098
"493" 1986 "TO" "33" 2621.11272704772
"494" 1986 "TO" "39" 21.3856689384155
"495" 1986 "TO" "40" 56.5121286183449
"496" 1986 "TO" "41" 23.8538223889161
"497" 1987 "AC" "0" 0.161954837524414
